gene,mean_D02,mean_Sham,effect_D02_vs_Sham,log2fc_proxy_D02_vs_Sham,pvalue_D02_vs_Sham
Arpc1b,0.7469547294674168,0.26652676777686096,0.48042796169055585,1.4867368942435808,0.014588869818487966
Rps27l,0.6170459592294552,0.137001350468513,0.4800446087609421,2.1711796423523224,0.0003652326399784149
Fxyd5,0.9202252189671761,0.4456959575452813,0.47452926142189483,1.0459254493726466,0.030092874809447254
Myl6,1.029494474027407,0.5562700785441475,0.47322439548325956,0.8880774829152429,0.058037403224376435
Atox1,1.0285193209241104,0.5568006973819771,0.47171862354213323,0.8853347838096707,0.02349546169219708
Atp5e,0.6523426972641261,0.18200219351547453,0.47034050374865155,1.841668505866673,0.001524256431951142
Cldn5,2.2773356460103518,1.8130871521462397,0.46424849386411204,0.32889850236168944,0.4816009644570961
Chchd2,0.849630173779083,0.38566754382176843,0.4639626299573146,1.1394752203487728,0.03300952740316736
Rpl22,0.7811851408029329,0.32019060342285016,0.4609945373800827,1.2867308785884024,0.03856175724684858
Pdia3,0.6298029151441803,0.17544533531321801,0.45435757983096225,1.8438729126029094,0.01849459574429325
Cox6c,0.7900572511120999,0.33724498558455834,0.45281226552754156,1.2281577572089954,0.0032877587265848275
Cdc42,0.7321413560874065,0.28672516167598067,0.4454161944114258,1.3524506441032218,0.006836190157232105
Rpl18,0.6391285884349116,0.1949437282533363,0.4441848601815753,1.7130433368121463,0.02526804529922907
Rps27,1.0347591647253072,0.5908774823058155,0.44388168241949166,0.8083630534606244,0.10199117906755914
Txn1,0.5990752442989541,0.15600147730170602,0.4430737669972481,1.9411706870691143,0.008161713634906965
Rpl36,0.6968772725343245,0.25503955763685376,0.44183771489747076,1.4501799859751874,0.013261102720858911
Id3,1.4277921638704434,0.988151379366052,0.43964078450439137,0.5309815628193529,0.12529507029987783
Rpl37,0.93470149058175,0.49735289968961544,0.43734859089213457,0.9102344494140083,0.00900816709877321
Canx,0.6559538338376557,0.22142711842839016,0.4345267154092656,1.5667580437831585,0.023236171618748844
Ptma,1.055749210966086,0.6213042061443471,0.43444500482173887,0.7648944871127759,0.11490603284137366
Rpl30,0.703111101106375,0.2696464328195947,0.43346466828678026,1.3826804258744447,0.071141450649671
Serbp1,0.754669792197048,0.3248553137521892,0.4298144784448588,1.2160456940954594,0.07770976982124336
Hnrnpa2b1,0.8596051051957987,0.43038408606137973,0.42922101913441896,0.9980476435751582,0.16979369557588483
Vwa1,0.7373507346010602,0.3090541036185826,0.42829663098247756,1.2544888945661945,0.027357962949195045
Col4a2,0.5024157151618512,0.07536717546696015,0.4270485396948911,2.7368570897352713,0.052474529082368215
Psma7,0.7408049579262682,0.3139405216606432,0.42686443626562504,1.2385998502491857,0.016137387352669817
Ifitm2,0.6217249420572613,0.196542674891236,0.42518226716602525,1.6614288417042606,0.009213633197904594
Rpl35,0.6835311155743999,0.26296561108316785,0.4205655044912321,1.3781294921632468,0.003954625087103542
Cox4i1,0.8109497211221963,0.3931895606729947,0.4177601604492016,1.044385561839566,0.007009444342078413
Gnai2,0.7583502004942531,0.3413189998166901,0.41703120067756294,1.151741178193167,0.027217656636750052
Col4a1,0.5130856260369131,0.09888866237248285,0.41419696366443026,2.3753108021762555,0.03560053376408184
Rpl21,0.6868901050709815,0.28168046667705476,0.4052096383939267,1.2860167581029616,0.09500557929169087
Mt1,0.7936596178910473,0.3903204491289209,0.40333916876212644,1.023859474898206,0.20086615750403464
1810037I17Rik,0.6874268940553866,0.28415499813964523,0.40327189591574136,1.2745252247458312,0.0036191344758907808
Pecam1,0.7779820011163301,0.3777299019439422,0.4002520991723879,1.0423798181096495,0.025715399656440062
Rpl29,0.5672530233385445,0.16741447346888128,0.3998385498696633,1.760562060528067,0.0058233773680678265
Nfkbia,1.1795939901941381,0.7798348241358343,0.39975916605830386,0.5970492643537015,0.0988124887029916
Rps10,0.6657276759187258,0.2662686866071141,0.3994589893116117,1.3220461182267391,0.00982980643430507
mt-Nd2,0.947587605022426,0.5503388581183809,0.3972487469040451,0.783938030937619,0.03102908070518755
Cox6a1,0.689403712679424,0.30065936848302455,0.38874434419639947,1.1972164490722865,0.014607345539588243
Cd81,0.6190794453540295,0.23124169311417028,0.38783775223985917,1.4207191105935022,0.06144308386173802
Cox6b1,0.6061545616603479,0.2235308117533675,0.38262374990698034,1.4392079274402048,0.004980608165442609
Rpl15,0.523723571861421,0.1415924082378493,0.38213116362357175,1.88705419052905,0.02481191643333369
Esd,0.4316823646062743,0.0571785749579328,0.3745037896483415,2.9164016971227635,0.0015867819267654812
Tuba1a,0.5840148668811722,0.21018703465753574,0.37382783222363647,1.474327022056612,0.008013950706160788
Cox7a2,0.6172536069074427,0.244439877521631,0.3728137293858117,1.3363801337299415,0.0008706072871411201
Sem1,0.618361074106728,0.24983908790813603,0.368521986198592,1.3074468553183216,0.0037339400400759172
Ldha,0.5776510605591133,0.20992864666376743,0.3677224138953459,1.4602948489899226,0.006554224593401272
Rpl36a,0.5192698525117136,0.15327766826935904,0.3659921842423546,1.7603303152827714,0.03631214902713507
Eif1,0.8473547355412653,0.4852196590140423,0.362135076527223,0.8043267899521723,0.0356824784176909
Srgn,0.8678972926978881,0.5065919901872459,0.3613053025106422,0.7766988715937213,0.07109435414710506
Eng,0.5889865697836992,0.22915835167010837,0.3598282181135909,1.3618860259310779,0.020718906567587927
Rab11a,0.5710843177826328,0.212751894239713,0.35833242354291983,1.4245275362325138,0.004830983562767517
Tagln2,0.5371331461028115,0.19089889265405421,0.34623425344875725,1.4924661463430582,0.032295763613653834
Ramp2,0.9027030273097358,0.5583424572567377,0.34436057005299814,0.6931001948008313,0.20943445717901807
Rps28,0.5984095535930515,0.25561892280773646,0.342790630785315,1.2271353357401726,0.020049576500698878
Cfl1,0.5733710971004047,0.2334589684260654,0.3399121286743393,1.2962965071409094,0.05283574942752187
Sec61b,0.4518758957594283,0.1123291984483477,0.3395466973110806,2.0081839657648906,0.0005388728051275293
Id1,0.8265148206670908,0.4885826329497784,0.3379321877173124,0.7584368993682435,0.05462934779567917
Eef1b2,0.5028691409950189,0.16561841210149694,0.3372507288935219,1.6023141130848524,0.04212608819468201
Rpl5,0.5460911782099447,0.21093599320426615,0.33515518500567854,1.3723323620977146,0.09536623801642004
Hint1,0.49386177882303794,0.15887637132560398,0.334985407497434,1.6361965822226456,0.001401772469239558
Npm1,0.44722654197332956,0.11654017533303335,0.3306863666402962,1.9401692719258505,0.03072246951055785
Rpl38,0.8920434588304377,0.5657723489059266,0.326271109924511,0.6568913954654905,0.0919446502360568
Rpl28,0.46074596566085146,0.13480757647856567,0.3259383891822858,1.7730623815001552,0.0816822884587167
Eef1g,0.4252540926501195,0.10540381339308592,0.3198502792570336,2.0123877627381903,0.029466903578786004
Slc2a1,0.9418845942729277,0.6223895452721188,0.31949504900080894,0.5977316896232309,0.2074020349607716
Dynll1,0.6637857244761688,0.34566849622716117,0.3181172282490076,0.9413264783701212,0.029320646404356623
Adamts1,0.5061633860187803,0.18995174005521576,0.31621164596356455,1.4139654793397758,0.0112574578537415
Sh3bgrl3,0.5400689288126814,0.2249301960996097,0.3151387327130717,1.2636624561340188,0.015910549238934507
Ackr1,0.3675371177773902,0.05241166014398477,0.3151254576334054,2.809906642912038,0.006772171457171647
Pfn1,0.44835772323134776,0.13399988418356013,0.31435783904778763,1.742410946860553,0.035009256190064814
H3f3b,0.7789320016884476,0.467839908648556,0.31109209303989155,0.7354812247599136,0.013605502359278331
Uqcrq,0.46209316324661787,0.1514322672708124,0.3106608959758055,1.6095046915070954,0.00037967814155606753
Sat1,0.43136580649351214,0.12080417834377123,0.3105616281497409,1.8362328684848677,0.004330156552885638
Atp5b,0.4519541892816399,0.14150755780012567,0.3104466314815142,1.675290435163887,0.014713468029665786
Scgb3a1,0.38626581199427595,0.07803125343673901,0.30823455855753695,2.3074552584236314,0.0031374697582405376
Fau,0.6685509308066153,0.36063277954135037,0.30791815126526495,0.8905050919984928,0.11732604084301823
Cnbp,0.5777971642073128,0.27071827789798797,0.3070788863093248,1.093767994739634,0.011705235720254965
mt-Nd5,0.6679210710767821,0.3608489526420208,0.3070721184347613,0.8882807225603101,0.0473920080986591
Cox7b,0.4299120573032375,0.12506853735686838,0.30484351994636916,1.7813144871311353,0.006925615433614733
Slc25a5,0.46192128453284376,0.15963413250234026,0.3022871520305035,1.5328719530028054,0.013146330760222277
Psmb1,0.5031362877181981,0.20105334603271033,0.30208294168548777,1.3233665902555771,0.014080419301531555
Atp5j,0.6589997035339382,0.35698474632003413,0.3020149572139041,0.8844135337557304,0.026638337302626817
Hbb-bs,0.47856377001078176,0.17678184987416498,0.30178192013661675,1.4367358732209452,0.38113188717761476
Atp5h,0.4823286850294304,0.18667335417593414,0.29565533085349627,1.3694958637862917,0.00653796838544682
Cox5a,0.41543170906635923,0.12428784157894289,0.29114386748741633,1.7409180314250092,0.0011276950155671827
Tspo,0.4665579394231653,0.17584248425942836,0.290715455163737,1.407767467226801,0.0018139896524710076
Gm42418,1.582043406962626,1.2922308123864754,0.2898125945761505,0.2919251987877664,0.4848496732246908
Oaz1,0.4978449518938578,0.2081807408192312,0.2896642110746266,1.25785586083059,0.03476691435512507
Krtcap2,0.4091378250695592,0.11967317630241307,0.2894646487671461,1.7734785714462729,0.00023666267663930292
Banf1,0.37309898778585693,0.0862853516391844,0.28681363614667255,2.11235802893742,0.009843721538703127
Cox7c,0.47189068389631117,0.18664140359623763,0.28524928030007357,1.338178955517052,0.018576763125615788
Uqcc2,0.4249936740319005,0.14057146505665918,0.28442220897524134,1.5961307307377386,0.0005991251629445619
Dbi,0.4154799509261246,0.13140160185559252,0.2840783490705321,1.660788491243224,0.0008950507220349962
Atp5j2,0.4550418123037274,0.1735002294966207,0.2815415828071067,1.391056400060856,0.00584272641603247
Sept7,0.5323398623084166,0.2518827934703287,0.28045706883808785,1.0795920111178803,0.014655986167412807
Naca,0.48085423091453144,0.20087132974029134,0.2799829011742401,1.2593237673426572,0.0342964003190114
Eef2,0.43998121010029706,0.16094105514129398,0.2790401549590031,1.4509038317723404,0.007767128614189229
Rrbp1,0.3956569612956802,0.12091256959392586,0.2747443917017543,1.7102776259958177,0.03160988324330443
Hnrnpa3,0.40512540669836034,0.13217948445289698,0.2729459222454633,1.6158629364589745,0.05176605661750146
Taldo1,0.35496366722050887,0.08381794840273664,0.2711457188177722,2.0823271009782696,0.0036646256987059945
Serpinh1,0.33970936713359506,0.07230932610386193,0.26740004102973314,2.232031658801148,0.03282867106645321
Elob,0.4550220791098802,0.18831291036439737,0.2667091687454828,1.272800148907497,0.002883009754381897
Minos1,0.3961082222101543,0.13204239044058164,0.26406583176957266,1.5848862026232413,0.008269913311802338
S100a6,0.3033144585013511,0.03933505932928703,0.26397939917206403,2.946894685571525,0.0008101452462489146
Selenof,0.37091383884140894,0.10767403262195861,0.2632398062194503,1.7844042248717418,0.011738427088912444
Pkm,0.395614747242446,0.13259601615416972,0.2630187310882763,1.5770515421480318,0.0049190285345166096
Hnrnpu,0.48033491102627585,0.21777811371781197,0.2625567973084639,1.1411780739797286,0.14584698584819425
mt-Nd4,0.6374767393380729,0.3749240666615143,0.26255267267655863,0.7657726798245319,0.011309563009402245
Ehd4,0.3501985961405268,0.08798077185893592,0.26221782428159085,1.9929008590273858,0.007918733604452548
Gng11,0.5977853251400885,0.33754917371590715,0.2602361514241814,0.8245279331467233,0.007786922289375798
Ddx5,0.828372858854858,0.5691944913945872,0.2591783674602708,0.5413577925837494,0.17551268335087042
Tubb5,0.3466235675013613,0.09014746344939058,0.25647610405197074,1.9429991044299983,0.007998875907136365
Itm2a,1.9077386580552531,1.6515060163950845,0.25623264166016857,0.20808120679587427,0.6416261728399298
S100a16,0.43493989078033807,0.18008700904162087,0.25485288173871723,1.2721172253218538,0.006859770722261343
Cd34,0.5002114512612531,0.24748138394567842,0.2527300673155747,1.015215133144105,0.038316975175828855
Atp5mpl,0.3698340387836097,0.11746860489275729,0.2523654338908524,1.6545944049186727,0.0017593030255988655
Pfdn5,0.47094294889105737,0.22059444418664756,0.25034850470440984,1.0941523662514496,0.0027497197011079615
Uqcrb,0.41269384863059017,0.1653792473435721,0.24731460128701807,1.31928849789903,0.00403595084505269
Psma2,0.37320229648268144,0.12782031684613107,0.24538197963655037,1.5458332739237686,0.003113552820076173
Pomp,0.45705611921096956,0.21212358181625277,0.2449325373947168,1.107462656987759,0.013489027553560962
Xbp1,0.32466622891065583,0.08089876982373284,0.243767459086923,2.004754266969013,0.005000102200009635
Fn1,0.41037589426921633,0.16681595116176032,0.24355994310745602,1.2986836080032749,0.06105634605902085
Slc25a3,0.3458063041890892,0.10266614649790591,0.2431401576911833,1.7519937492241133,0.015223324964761243
Gas5,0.3712478661089475,0.1282651827404324,0.2429826833685151,1.5332457641955208,0.0060280162080663885
Uqcr11,0.4022106692631399,0.15945952376673247,0.24275114549640744,1.334755625864,0.008086133069758597
Tuba1b,0.40517593273128094,0.16244952195130324,0.2427264107799777,1.3185516628701413,0.017787278530423233
Rpl10a,0.30961945787236206,0.06716905963409191,0.24245039823827014,2.2046105844509496,0.0192744268057497
Nme1,0.291115005928634,0.049996354734782485,0.2411186511938515,2.541670491090758,0.004994876032374994
Akr1a1,0.4777797269471492,0.23768138681062514,0.24009834013652406,1.0073136606000654,0.033491599106778694
Pim3,0.3531854515616764,0.11315209445595274,0.24003335710572365,1.6421539621557983,2.7624739364171543e-05
Mal,0.487938931491201,0.24895493910775116,0.23898399238344983,0.9708131209509827,0.00631635554288392
BC028528,0.4832643120187738,0.24463617145933447,0.23862814055943932,0.9821718130304327,0.07593903283084799
Eif5a,0.32705199902437637,0.08847653785764485,0.2385754611667315,1.8861412996798474,0.01906836261427339
Cox8a,0.40812889314951073,0.17221060487237994,0.2359182882771308,1.2448460182056995,0.022233914707565552
Lamp1,0.4063723518927431,0.17063496050777138,0.23573739138497174,1.2518840818180483,0.0020623434238314716
H2-K1,0.6188234077026031,0.38328639674410175,0.23553701095850138,0.6911035405365589,0.08177803450968464
Rflnb,0.36438856332733277,0.13254782968422707,0.2318407336431057,1.4589577064980397,0.0509858926721622
Slc25a4,0.365366683730712,0.13395472530902028,0.23141195842169174,1.447592791486349,0.042242326083405106
Ubc,0.4638988869776291,0.2346934123906541,0.229205474586975,0.9830300001393443,0.04676720479562132
Pdia6,0.303158685216228,0.07483519505524827,0.22832349016097975,2.018269800095422,0.0280877556139958
Clic4,0.554051816527305,0.326992685950357,0.22705913057694793,0.760760733064535,0.04909187463478244
Laptm4a,0.5755316828452549,0.34982998609599497,0.22570169674925994,0.7182397763092492,0.070907664608422
Ppib,0.3431449977215326,0.11844627131497532,0.2246987264065573,1.5345775645167823,0.008305838953497117
Rpl22l1,0.32489317930555905,0.10171896808834124,0.2231742112172178,1.6753669825241457,6.91331145365935e-05
Prnp,0.3608514262876266,0.13828995683427384,0.22256146945335278,1.3837021367363191,0.006863059935432899
Rhoa,0.4291713685450568,0.20885516672952867,0.2203162018155281,1.0390474524444901,0.039859829910955547
Arpc3,0.38381457339275954,0.16641458197723202,0.21739999141552752,1.2056227268013813,0.03201679966092628
Ch25h,0.2559596391946045,0.039078775678623744,0.21688086351598077,2.7114278830241907,0.0001620460569087256
Rac1,0.3931068178708958,0.1766246841175766,0.2164821337533192,1.1542299069155526,0.020717082729918256
Litaf,0.26502033686216675,0.049014642440167455,0.2160056944219993,2.4347943783069743,0.00303857091061452
Kif5b,0.4933942465516192,0.27878011115538576,0.21461413539623342,0.8236110019934532,0.057535884242162945
Ywhab,0.47458118552055584,0.2604066240440723,0.21417456147648356,0.8658862594335957,0.06781464317526138
Tmem256,0.3097922119533535,0.09730911308775653,0.21248309886559696,1.6706438808191992,0.000401941978873676
Ubl5,0.3580568493640291,0.14570898490151768,0.21234786446251142,1.2970929516249603,0.004254123287520469
